year,state-name,sector-name,fuel-name,value
2021,South Dakota,Commercial carbon dioxide emissions,All Fuels,0.810885
1970,Tennessee,Industrial carbon dioxide emissions,Natural Gas,6.379177
1971,Tennessee,Industrial carbon dioxide emissions,Natural Gas,6.694197
1972,Tennessee,Industrial carbon dioxide emissions,Natural Gas,7.048703
1973,Tennessee,Industrial carbon dioxide emissions,Natural Gas,8.339653
1974,Tennessee,Industrial carbon dioxide emissions,Natural Gas,7.649143
1975,Tennessee,Industrial carbon dioxide emissions,Natural Gas,5.835608
1976,Tennessee,Industrial carbon dioxide emissions,Natural Gas,6.001355
1977,Tennessee,Industrial carbon dioxide emissions,Natural Gas,5.729013
1978,Tennessee,Industrial carbon dioxide emissions,Natural Gas,5.153765
1979,Tennessee,Industrial carbon dioxide emissions,Natural Gas,6.199136
1980,Tennessee,Industrial carbon dioxide emissions,Natural Gas,6.340553
1981,Tennessee,Industrial carbon dioxide emissions,Natural Gas,6.237456
1982,Tennessee,Industrial carbon dioxide emissions,Natural Gas,5.703061
1983,Tennessee,Industrial carbon dioxide emissions,Natural Gas,5.191273
1984,Tennessee,Industrial carbon dioxide emissions,Natural Gas,5.348809
1985,Tennessee,Industrial carbon dioxide emissions,Natural Gas,5.096742
1986,Tennessee,Industrial carbon dioxide emissions,Natural Gas,4.791606
1987,Tennessee,Industrial carbon dioxide emissions,Natural Gas,5.108856
1988,Tennessee,Industrial carbon dioxide emissions,Natural Gas,5.404007
1989,Tennessee,Industrial carbon dioxide emissions,Natural Gas,5.594084
1990,Tennessee,Industrial carbon dioxide emissions,Natural Gas,5.759121
1991,Tennessee,Industrial carbon dioxide emissions,Natural Gas,6.060672
1992,Tennessee,Industrial carbon dioxide emissions,Natural Gas,6.594089
1993,Tennessee,Industrial carbon dioxide emissions,Natural Gas,6.52328
1994,Tennessee,Industrial carbon dioxide emissions,Natural Gas,6.220526
1995,Tennessee,Industrial carbon dioxide emissions,Natural Gas,6.581709
1996,Tennessee,Industrial carbon dioxide emissions,Natural Gas,6.62533
1997,Tennessee,Industrial carbon dioxide emissions,Natural Gas,7.264683
1998,Tennessee,Industrial carbon dioxide emissions,Natural Gas,7.544929
1999,Tennessee,Industrial carbon dioxide emissions,Natural Gas,7.526176
2000,Tennessee,Industrial carbon dioxide emissions,Natural Gas,6.809194
2001,Tennessee,Industrial carbon dioxide emissions,Natural Gas,6.196524
2002,Tennessee,Industrial carbon dioxide emissions,Natural Gas,6.181257
2003,Tennessee,Industrial carbon dioxide emissions,Natural Gas,5.894047
2004,Tennessee,Industrial carbon dioxide emissions,Natural Gas,5.205309
2005,Tennessee,Industrial carbon dioxide emissions,Natural Gas,5.020456
2006,Tennessee,Industrial carbon dioxide emissions,Natural Gas,4.984935
2007,Tennessee,Industrial carbon dioxide emissions,Natural Gas,4.891283
2008,Tennessee,Industrial carbon dioxide emissions,Natural Gas,4.870968
2009,Tennessee,Industrial carbon dioxide emissions,Natural Gas,4.366597
2010,Tennessee,Industrial carbon dioxide emissions,Natural Gas,4.938555
2011,Tennessee,Industrial carbon dioxide emissions,Natural Gas,5.529297
2012,Tennessee,Industrial carbon dioxide emissions,Natural Gas,5.44217
2013,Tennessee,Industrial carbon dioxide emissions,Natural Gas,5.739175
2014,Tennessee,Industrial carbon dioxide emissions,Natural Gas,6.117384
2015,Tennessee,Industrial carbon dioxide emissions,Natural Gas,6.036325
2016,Tennessee,Industrial carbon dioxide emissions,Natural Gas,6.48398
2017,Tennessee,Industrial carbon dioxide emissions,Natural Gas,7.099056
2018,Tennessee,Industrial carbon dioxide emissions,Natural Gas,7.768082
2019,Tennessee,Industrial carbon dioxide emissions,Natural Gas,7.828566
2020,Tennessee,Industrial carbon dioxide emissions,Natural Gas,7.714892
2021,Tennessee,Industrial carbon dioxide emissions,Natural Gas,8.115841
1970,Tennessee,Residential carbon dioxide emissions,All Fuels,4.659243
1971,Tennessee,Residential carbon dioxide emissions,All Fuels,4.644876
1972,Tennessee,Residential carbon dioxide emissions,All Fuels,4.678818
1973,Tennessee,Residential carbon dioxide emissions,All Fuels,4.30463
1974,Tennessee,Residential carbon dioxide emissions,All Fuels,3.900953
1975,Tennessee,Residential carbon dioxide emissions,All Fuels,3.905315
1976,Tennessee,Residential carbon dioxide emissions,All Fuels,3.986525
1977,Tennessee,Residential carbon dioxide emissions,All Fuels,3.883013
1978,Tennessee,Residential carbon dioxide emissions,All Fuels,3.566989
1979,Tennessee,Residential carbon dioxide emissions,All Fuels,3.397923
1980,Tennessee,Residential carbon dioxide emissions,All Fuels,3.234224
1981,Tennessee,Residential carbon dioxide emissions,All Fuels,3.065684
1982,Tennessee,Residential carbon dioxide emissions,All Fuels,2.995928
1983,Tennessee,Residential carbon dioxide emissions,All Fuels,3.092637
1984,Tennessee,Residential carbon dioxide emissions,All Fuels,3.225831
1985,Tennessee,Residential carbon dioxide emissions,All Fuels,2.946228
1986,Tennessee,Residential carbon dioxide emissions,All Fuels,2.780618
1987,Tennessee,Residential carbon dioxide emissions,All Fuels,3.047587
1988,Tennessee,Residential carbon dioxide emissions,All Fuels,3.46616
1989,Tennessee,Residential carbon dioxide emissions,All Fuels,3.629588
1990,Tennessee,Residential carbon dioxide emissions,All Fuels,3.290515
1991,Tennessee,Residential carbon dioxide emissions,All Fuels,3.443847
1992,Tennessee,Residential carbon dioxide emissions,All Fuels,3.656736
1993,Tennessee,Residential carbon dioxide emissions,All Fuels,4.000605
1994,Tennessee,Residential carbon dioxide emissions,All Fuels,3.951858
1995,Tennessee,Residential carbon dioxide emissions,All Fuels,4.079356
1996,Tennessee,Residential carbon dioxide emissions,All Fuels,4.843691
1997,Tennessee,Residential carbon dioxide emissions,All Fuels,4.41413
1998,Tennessee,Residential carbon dioxide emissions,All Fuels,4.077863
1999,Tennessee,Residential carbon dioxide emissions,All Fuels,4.296207
2000,Tennessee,Residential carbon dioxide emissions,All Fuels,4.814093
2001,Tennessee,Residential carbon dioxide emissions,All Fuels,4.567436
2002,Tennessee,Residential carbon dioxide emissions,All Fuels,4.665398
2003,Tennessee,Residential carbon dioxide emissions,All Fuels,4.634231
2004,Tennessee,Residential carbon dioxide emissions,All Fuels,4.405558
2005,Tennessee,Residential carbon dioxide emissions,All Fuels,4.416146
2006,Tennessee,Residential carbon dioxide emissions,All Fuels,4.078633
2007,Tennessee,Residential carbon dioxide emissions,All Fuels,4.052937
2008,Tennessee,Residential carbon dioxide emissions,All Fuels,4.393346
2009,Tennessee,Residential carbon dioxide emissions,All Fuels,4.334444
2010,Tennessee,Residential carbon dioxide emissions,All Fuels,4.836692
2011,Tennessee,Residential carbon dioxide emissions,All Fuels,4.140353
2012,Tennessee,Residential carbon dioxide emissions,All Fuels,3.201393
2013,Tennessee,Residential carbon dioxide emissions,All Fuels,4.213452
2014,Tennessee,Residential carbon dioxide emissions,All Fuels,4.757266
2015,Tennessee,Residential carbon dioxide emissions,All Fuels,4.125843
2016,Tennessee,Residential carbon dioxide emissions,All Fuels,3.634034
2017,Tennessee,Residential carbon dioxide emissions,All Fuels,3.488486
2018,Tennessee,Residential carbon dioxide emissions,All Fuels,4.568044
2019,Tennessee,Residential carbon dioxide emissions,All Fuels,4.296831
2020,Tennessee,Residential carbon dioxide emissions,All Fuels,4.017901
2021,Tennessee,Residential carbon dioxide emissions,All Fuels,4.368928
1970,Texas,Commercial carbon dioxide emissions,All Fuels,11.123594
1971,Texas,Commercial carbon dioxide emissions,All Fuels,10.650912
1972,Texas,Commercial carbon dioxide emissions,All Fuels,11.098146
1973,Texas,Commercial carbon dioxide emissions,All Fuels,12.623699
1974,Texas,Commercial carbon dioxide emissions,All Fuels,11.206827
1975,Texas,Commercial carbon dioxide emissions,All Fuels,10.16471
1976,Texas,Commercial carbon dioxide emissions,All Fuels,11.10945
1977,Texas,Commercial carbon dioxide emissions,All Fuels,13.106464
1978,Texas,Commercial carbon dioxide emissions,All Fuels,14.050261
1979,Texas,Commercial carbon dioxide emissions,All Fuels,20.245194
1980,Texas,Commercial carbon dioxide emissions,All Fuels,14.637651
1981,Texas,Commercial carbon dioxide emissions,All Fuels,14.952001
1982,Texas,Commercial carbon dioxide emissions,All Fuels,14.506689
1983,Texas,Commercial carbon dioxide emissions,All Fuels,19.122792
1984,Texas,Commercial carbon dioxide emissions,All Fuels,13.936711
1985,Texas,Commercial carbon dioxide emissions,All Fuels,12.728158
1986,Texas,Commercial carbon dioxide emissions,All Fuels,11.28676
1987,Texas,Commercial carbon dioxide emissions,All Fuels,12.5201
1988,Texas,Commercial carbon dioxide emissions,All Fuels,12.878496
1989,Texas,Commercial carbon dioxide emissions,All Fuels,12.891543
1990,Texas,Commercial carbon dioxide emissions,All Fuels,11.808926
1991,Texas,Commercial carbon dioxide emissions,All Fuels,11.932966
1992,Texas,Commercial carbon dioxide emissions,All Fuels,12.103195
1993,Texas,Commercial carbon dioxide emissions,All Fuels,10.759921
1994,Texas,Commercial carbon dioxide emissions,All Fuels,11.229807
1995,Texas,Commercial carbon dioxide emissions,All Fuels,13.038873
1996,Texas,Commercial carbon dioxide emissions,All Fuels,11.202903
1997,Texas,Commercial carbon dioxide emissions,All Fuels,13.16889
1998,Texas,Commercial carbon dioxide emissions,All Fuels,11.169355
1999,Texas,Commercial carbon dioxide emissions,All Fuels,11.380103
2000,Texas,Commercial carbon dioxide emissions,All Fuels,13.71504
2001,Texas,Commercial carbon dioxide emissions,All Fuels,11.853539
2002,Texas,Commercial carbon dioxide emissions,All Fuels,14.336982
2003,Texas,Commercial carbon dioxide emissions,All Fuels,14.233833
2004,Texas,Commercial carbon dioxide emissions,All Fuels,11.908245
2005,Texas,Commercial carbon dioxide emissions,All Fuels,10.644787
2006,Texas,Commercial carbon dioxide emissions,All Fuels,9.72252
2007,Texas,Commercial carbon dioxide emissions,All Fuels,10.151876
2008,Texas,Commercial carbon dioxide emissions,All Fuels,10.801645
2009,Texas,Commercial carbon dioxide emissions,All Fuels,11.124406
2010,Texas,Commercial carbon dioxide emissions,All Fuels,12.151341
2011,Texas,Commercial carbon dioxide emissions,All Fuels,12.636267
2012,Texas,Commercial carbon dioxide emissions,All Fuels,11.169176
2013,Texas,Commercial carbon dioxide emissions,All Fuels,11.529201
2014,Texas,Commercial carbon dioxide emissions,All Fuels,12.150994
2015,Texas,Commercial carbon dioxide emissions,All Fuels,13.268676
2016,Texas,Commercial carbon dioxide emissions,All Fuels,12.61191
2017,Texas,Commercial carbon dioxide emissions,All Fuels,12.2721
2018,Texas,Commercial carbon dioxide emissions,All Fuels,14.913661
2019,Texas,Commercial carbon dioxide emissions,All Fuels,14.216055
2020,Texas,Commercial carbon dioxide emissions,All Fuels,13.06562
2021,Texas,Commercial carbon dioxide emissions,All Fuels,14.166004
1970,Vermont,Industrial carbon dioxide emissions,All Fuels,0.545216
1971,Vermont,Industrial carbon dioxide emissions,All Fuels,0.549381
1972,Vermont,Industrial carbon dioxide emissions,All Fuels,0.580075
1973,Vermont,Industrial carbon dioxide emissions,All Fuels,0.596115
1974,Vermont,Industrial carbon dioxide emissions,All Fuels,0.472065
1975,Vermont,Industrial carbon dioxide emissions,All Fuels,0.526832
1976,Vermont,Industrial carbon dioxide emissions,All Fuels,0.680991
1977,Vermont,Industrial carbon dioxide emissions,All Fuels,0.633374
1978,Vermont,Industrial carbon dioxide emissions,All Fuels,0.624233
1979,Vermont,Industrial carbon dioxide emissions,All Fuels,0.522832
1980,Vermont,Industrial carbon dioxide emissions,All Fuels,0.465687
1981,Vermont,Industrial carbon dioxide emissions,All Fuels,0.439352
1982,Vermont,Industrial carbon dioxide emissions,All Fuels,0.481225
1983,Vermont,Industrial carbon dioxide emissions,All Fuels,0.427867
1984,Vermont,Industrial carbon dioxide emissions,All Fuels,0.466584
1985,Vermont,Industrial carbon dioxide emissions,All Fuels,0.436286
1986,Vermont,Industrial carbon dioxide emissions,All Fuels,0.578262
1987,Vermont,Industrial carbon dioxide emissions,All Fuels,0.526903
1988,Vermont,Industrial carbon dioxide emissions,All Fuels,0.561414
1989,Vermont,Industrial carbon dioxide emissions,All Fuels,0.475909
1990,Vermont,Industrial carbon dioxide emissions,All Fuels,0.441107
1991,Vermont,Industrial carbon dioxide emissions,All Fuels,0.452701
1992,Vermont,Industrial carbon dioxide emissions,All Fuels,0.532597
1993,Vermont,Industrial carbon dioxide emissions,All Fuels,0.542124
1994,Vermont,Industrial carbon dioxide emissions,All Fuels,0.422795
1995,Vermont,Industrial carbon dioxide emissions,All Fuels,0.383749
1996,Vermont,Industrial carbon dioxide emissions,All Fuels,0.408813
1997,Vermont,Industrial carbon dioxide emissions,All Fuels,0.674056
1998,Vermont,Industrial carbon dioxide emissions,All Fuels,0.457668
1999,Vermont,Industrial carbon dioxide emissions,All Fuels,0.639984
2000,Vermont,Industrial carbon dioxide emissions,All Fuels,0.565425
2001,Vermont,Industrial carbon dioxide emissions,All Fuels,0.484258
2002,Vermont,Industrial carbon dioxide emissions,All Fuels,0.4684
2003,Vermont,Industrial carbon dioxide emissions,All Fuels,0.512559
2004,Vermont,Industrial carbon dioxide emissions,All Fuels,0.599668
2005,Vermont,Industrial carbon dioxide emissions,All Fuels,0.591571
2006,Vermont,Industrial carbon dioxide emissions,All Fuels,0.575804
2007,Vermont,Industrial carbon dioxide emissions,All Fuels,0.500981
2008,Vermont,Industrial carbon dioxide emissions,All Fuels,0.49699
2009,Vermont,Industrial carbon dioxide emissions,All Fuels,0.481942
2010,Vermont,Industrial carbon dioxide emissions,All Fuels,0.503736
2011,Vermont,Industrial carbon dioxide emissions,All Fuels,0.549095
2012,Vermont,Industrial carbon dioxide emissions,All Fuels,0.489291
2013,Vermont,Industrial carbon dioxide emissions,All Fuels,0.398096
2014,Vermont,Industrial carbon dioxide emissions,All Fuels,0.433623
2015,Vermont,Industrial carbon dioxide emissions,All Fuels,0.402015
2016,Vermont,Industrial carbon dioxide emissions,All Fuels,0.410841
2017,Vermont,Industrial carbon dioxide emissions,All Fuels,0.439714
2018,Vermont,Industrial carbon dioxide emissions,All Fuels,0.444506
2019,Vermont,Industrial carbon dioxide emissions,All Fuels,0.451179
2020,Vermont,Industrial carbon dioxide emissions,All Fuels,0.474362
2021,Vermont,Industrial carbon dioxide emissions,All Fuels,0.412468
1970,Vermont,Residential carbon dioxide emissions,All Fuels,2.011328
1971,Vermont,Residential carbon dioxide emissions,All Fuels,1.918998
1972,Vermont,Residential carbon dioxide emissions,All Fuels,2.060634
1973,Vermont,Residential carbon dioxide emissions,All Fuels,2.075462
1974,Vermont,Residential carbon dioxide emissions,All Fuels,1.755903
1975,Vermont,Residential carbon dioxide emissions,All Fuels,1.610893
1976,Vermont,Residential carbon dioxide emissions,All Fuels,1.890555
1977,Vermont,Residential carbon dioxide emissions,All Fuels,1.744764
1978,Vermont,Residential carbon dioxide emissions,All Fuels,1.778038
1979,Vermont,Residential carbon dioxide emissions,All Fuels,1.649663
1980,Vermont,Residential carbon dioxide emissions,All Fuels,1.173219
1981,Vermont,Residential carbon dioxide emissions,All Fuels,1.090958
1982,Vermont,Residential carbon dioxide emissions,All Fuels,0.819179
1983,Vermont,Residential carbon dioxide emissions,All Fuels,1.120001
1984,Vermont,Residential carbon dioxide emissions,All Fuels,1.371659
1985,Vermont,Residential carbon dioxide emissions,All Fuels,1.499909
1986,Vermont,Residential carbon dioxide emissions,All Fuels,1.215867
1987,Vermont,Residential carbon dioxide emissions,All Fuels,1.26897
1988,Vermont,Residential carbon dioxide emissions,All Fuels,1.363909
1989,Vermont,Residential carbon dioxide emissions,All Fuels,1.490417
1990,Vermont,Residential carbon dioxide emissions,All Fuels,1.399037
1991,Vermont,Residential carbon dioxide emissions,All Fuels,1.466887
1992,Vermont,Residential carbon dioxide emissions,All Fuels,1.597251
1993,Vermont,Residential carbon dioxide emissions,All Fuels,1.557834
1994,Vermont,Residential carbon dioxide emissions,All Fuels,1.483332
1995,Vermont,Residential carbon dioxide emissions,All Fuels,1.434349
1996,Vermont,Residential carbon dioxide emissions,All Fuels,1.50826
1997,Vermont,Residential carbon dioxide emissions,All Fuels,1.473814
1998,Vermont,Residential carbon dioxide emissions,All Fuels,1.4017
1999,Vermont,Residential carbon dioxide emissions,All Fuels,1.378506
2000,Vermont,Residential carbon dioxide emissions,All Fuels,1.610102
2001,Vermont,Residential carbon dioxide emissions,All Fuels,1.594763
2002,Vermont,Residential carbon dioxide emissions,All Fuels,1.493946
2003,Vermont,Residential carbon dioxide emissions,All Fuels,1.601335
2004,Vermont,Residential carbon dioxide emissions,All Fuels,1.797324
2005,Vermont,Residential carbon dioxide emissions,All Fuels,1.655288
2006,Vermont,Residential carbon dioxide emissions,All Fuels,1.543921
2007,Vermont,Residential carbon dioxide emissions,All Fuels,1.510368
2008,Vermont,Residential carbon dioxide emissions,All Fuels,1.323087
2009,Vermont,Residential carbon dioxide emissions,All Fuels,1.483107
2010,Vermont,Residential carbon dioxide emissions,All Fuels,1.31687
2011,Vermont,Residential carbon dioxide emissions,All Fuels,1.283433
2012,Vermont,Residential carbon dioxide emissions,All Fuels,1.109611
2013,Vermont,Residential carbon dioxide emissions,All Fuels,1.276637
2014,Vermont,Residential carbon dioxide emissions,All Fuels,1.395578
2015,Vermont,Residential carbon dioxide emissions,All Fuels,1.428744
2016,Vermont,Residential carbon dioxide emissions,All Fuels,1.317143
2017,Vermont,Residential carbon dioxide emissions,All Fuels,1.381513
2018,Vermont,Residential carbon dioxide emissions,All Fuels,1.475699
2019,Vermont,Residential carbon dioxide emissions,All Fuels,1.551001
2020,Vermont,Residential carbon dioxide emissions,All Fuels,1.41826
2021,Vermont,Residential carbon dioxide emissions,All Fuels,1.355752
1970,Virginia,Commercial carbon dioxide emissions,Petroleum,1.18497
1971,Virginia,Commercial carbon dioxide emissions,Petroleum,1.212435
1972,Virginia,Commercial carbon dioxide emissions,Petroleum,1.284214
1973,Virginia,Commercial carbon dioxide emissions,Petroleum,1.36682
1974,Virginia,Commercial carbon dioxide emissions,Petroleum,1.227887
1975,Virginia,Commercial carbon dioxide emissions,Petroleum,1.213637
1976,Virginia,Commercial carbon dioxide emissions,Petroleum,1.270874
1977,Virginia,Commercial carbon dioxide emissions,Petroleum,1.364105
1978,Virginia,Commercial carbon dioxide emissions,Petroleum,1.206413
1979,Virginia,Commercial carbon dioxide emissions,Petroleum,1.56586
1980,Virginia,Commercial carbon dioxide emissions,Petroleum,1.197359
1981,Virginia,Commercial carbon dioxide emissions,Petroleum,1.106604
1982,Virginia,Commercial carbon dioxide emissions,Petroleum,1.136873
1983,Virginia,Commercial carbon dioxide emissions,Petroleum,1.808105
1984,Virginia,Commercial carbon dioxide emissions,Petroleum,2.042111
1985,Virginia,Commercial carbon dioxide emissions,Petroleum,1.803853
1986,Virginia,Commercial carbon dioxide emissions,Petroleum,2.156542
1987,Virginia,Commercial carbon dioxide emissions,Petroleum,2.176933
1988,Virginia,Commercial carbon dioxide emissions,Petroleum,1.922465
1989,Virginia,Commercial carbon dioxide emissions,Petroleum,1.704713
1990,Virginia,Commercial carbon dioxide emissions,Petroleum,1.73074
1991,Virginia,Commercial carbon dioxide emissions,Petroleum,1.501196
1992,Virginia,Commercial carbon dioxide emissions,Petroleum,1.469543
1993,Virginia,Commercial carbon dioxide emissions,Petroleum,1.509816
1994,Virginia,Commercial carbon dioxide emissions,Petroleum,1.550751
1995,Virginia,Commercial carbon dioxide emissions,Petroleum,1.644908
1996,Virginia,Commercial carbon dioxide emissions,Petroleum,2.013552
1997,Virginia,Commercial carbon dioxide emissions,Petroleum,1.834281
1998,Virginia,Commercial carbon dioxide emissions,Petroleum,1.832146
1999,Virginia,Commercial carbon dioxide emissions,Petroleum,1.757229
2000,Virginia,Commercial carbon dioxide emissions,Petroleum,2.102755
2001,Virginia,Commercial carbon dioxide emissions,Petroleum,1.826349
2002,Virginia,Commercial carbon dioxide emissions,Petroleum,1.442708
2003,Virginia,Commercial carbon dioxide emissions,Petroleum,2.06752
2004,Virginia,Commercial carbon dioxide emissions,Petroleum,1.929287
2005,Virginia,Commercial carbon dioxide emissions,Petroleum,1.765107
2006,Virginia,Commercial carbon dioxide emissions,Petroleum,1.552713
2007,Virginia,Commercial carbon dioxide emissions,Petroleum,1.298879
2008,Virginia,Commercial carbon dioxide emissions,Petroleum,1.071147
2009,Virginia,Commercial carbon dioxide emissions,Petroleum,0.956631
2010,Virginia,Commercial carbon dioxide emissions,Petroleum,1.055916
2011,Virginia,Commercial carbon dioxide emissions,Petroleum,0.926349
2012,Virginia,Commercial carbon dioxide emissions,Petroleum,1.113915
2013,Virginia,Commercial carbon dioxide emissions,Petroleum,1.072414
2014,Virginia,Commercial carbon dioxide emissions,Petroleum,1.207733
2015,Virginia,Commercial carbon dioxide emissions,Petroleum,1.925659
2016,Virginia,Commercial carbon dioxide emissions,Petroleum,1.91407
2017,Virginia,Commercial carbon dioxide emissions,Petroleum,1.956006
2018,Virginia,Commercial carbon dioxide emissions,Petroleum,2.075372
2019,Virginia,Commercial carbon dioxide emissions,Petroleum,2.076762
2020,Virginia,Commercial carbon dioxide emissions,Petroleum,1.891723
2021,Virginia,Commercial carbon dioxide emissions,Petroleum,1.97324
1970,Washington,Total carbon dioxide emissions from all sectors,All Fuels,44.763398
1971,Washington,Total carbon dioxide emissions from all sectors,All Fuels,46.125536
1972,Washington,Total carbon dioxide emissions from all sectors,All Fuels,52.29958
1973,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1974,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1975,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1976,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1977,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1978,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1979,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1980,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1981,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1982,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1983,Washington,Total carbon dioxide emissions from all sectors,All Fuels,50.31149
1984,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1985,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1986,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1987,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1988,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1989,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1990,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1991,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1992,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1993,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1994,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1995,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1996,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1997,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1998,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1999,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2000,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2001,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2002,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2003,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2004,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2005,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2006,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2007,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2008,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2009,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2010,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2011,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2012,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2013,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2014,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2015,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2016,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2017,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2018,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2019,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2020,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2021,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1970,Washington,Electric Power carbon dioxide emissions,Petroleum,0.001725
1971,Washington,Electric Power carbon dioxide emissions,Petroleum,0.001425
1972,Washington,Electric Power carbon dioxide emissions,Petroleum,0.090184
1973,Washington,Electric Power carbon dioxide emissions,Petroleum,0.226283
1974,Washington,Electric Power carbon dioxide emissions,Petroleum,0.02595
1975,Washington,Electric Power carbon dioxide emissions,Petroleum,0.034751
1976,Washington,Electric Power carbon dioxide emissions,Petroleum,0.020032
1977,Washington,Electric Power carbon dioxide emissions,Petroleum,0.021988
1978,Washington,Electric Power carbon dioxide emissions,Petroleum,0.015235
1979,Washington,Electric Power carbon dioxide emissions,Petroleum,0.245964
1980,Washington,Electric Power carbon dioxide emissions,Petroleum,0.108156
1981,Washington,Electric Power carbon dioxide emissions,Petroleum,0.0163
1982,Washington,Electric Power carbon dioxide emissions,Petroleum,0.010135
1983,Washington,Electric Power carbon dioxide emissions,Petroleum,0.009765
1984,Washington,Electric Power carbon dioxide emissions,Petroleum,0.00747
1985,Washington,Electric Power carbon dioxide emissions,Petroleum,0.007174
1986,Washington,Electric Power carbon dioxide emissions,Petroleum,0.00881
1987,Washington,Electric Power carbon dioxide emissions,Petroleum,0.007771
1988,Washington,Electric Power carbon dioxide emissions,Petroleum,0.007103
1989,Washington,Electric Power carbon dioxide emissions,Petroleum,0.089005
1990,Washington,Electric Power carbon dioxide emissions,Petroleum,0.013466
1991,Washington,Electric Power carbon dioxide emissions,Petroleum,0.007474
1992,Washington,Electric Power carbon dioxide emissions,Petroleum,0.006589
1993,Washington,Electric Power carbon dioxide emissions,Petroleum,0.027442
1994,Washington,Electric Power carbon dioxide emissions,Petroleum,0.008357
1995,Washington,Electric Power carbon dioxide emissions,Petroleum,0.100729
1996,Washington,Electric Power carbon dioxide emissions,Petroleum,0.156492
1997,Washington,Electric Power carbon dioxide emissions,Petroleum,0.210111
1998,Washington,Electric Power carbon dioxide emissions,Petroleum,0.035943
1999,Washington,Electric Power carbon dioxide emissions,Petroleum,0.008801
2000,Washington,Electric Power carbon dioxide emissions,Petroleum,0.340602
2001,Washington,Electric Power carbon dioxide emissions,Petroleum,0.225304
2002,Washington,Electric Power carbon dioxide emissions,Petroleum,0.017096
2003,Washington,Electric Power carbon dioxide emissions,Petroleum,0.012996
2004,Washington,Electric Power carbon dioxide emissions,Petroleum,0.023326
2005,Washington,Electric Power carbon dioxide emissions,Petroleum,0.009037
2006,Washington,Electric Power carbon dioxide emissions,Petroleum,0.01707
2007,Washington,Electric Power carbon dioxide emissions,Petroleum,0.011732
2008,Washington,Electric Power carbon dioxide emissions,Petroleum,0.019454
2009,Washington,Electric Power carbon dioxide emissions,Petroleum,0.030487
2010,Washington,Electric Power carbon dioxide emissions,Petroleum,0.015659
