year,state-name,sector-name,fuel-name,value
2012,Virginia,Commercial carbon dioxide emissions,Petroleum,1.113915
2013,Virginia,Commercial carbon dioxide emissions,Petroleum,1.072414
2014,Virginia,Commercial carbon dioxide emissions,Petroleum,1.207733
2015,Virginia,Commercial carbon dioxide emissions,Petroleum,1.925659
2016,Virginia,Commercial carbon dioxide emissions,Petroleum,1.91407
2017,Virginia,Commercial carbon dioxide emissions,Petroleum,1.956006
2018,Virginia,Commercial carbon dioxide emissions,Petroleum,2.075372
2019,Virginia,Commercial carbon dioxide emissions,Petroleum,2.076762
2020,Virginia,Commercial carbon dioxide emissions,Petroleum,1.891723
2021,Virginia,Commercial carbon dioxide emissions,Petroleum,1.97324
1970,Virginia,Residential carbon dioxide emissions,All Fuels,9.664151
1971,Virginia,Residential carbon dioxide emissions,All Fuels,9.443978
1972,Virginia,Residential carbon dioxide emissions,All Fuels,9.583187
1973,Virginia,Residential carbon dioxide emissions,All Fuels,9.118182
1974,Virginia,Residential carbon dioxide emissions,All Fuels,8.245722
1975,Virginia,Residential carbon dioxide emissions,All Fuels,7.935699
1976,Virginia,Residential carbon dioxide emissions,All Fuels,8.480192
1977,Virginia,Residential carbon dioxide emissions,All Fuels,8.455443
1978,Virginia,Residential carbon dioxide emissions,All Fuels,7.918725
1979,Virginia,Residential carbon dioxide emissions,All Fuels,9.697543
1980,Virginia,Residential carbon dioxide emissions,All Fuels,7.107348
1981,Virginia,Residential carbon dioxide emissions,All Fuels,5.880914
1982,Virginia,Residential carbon dioxide emissions,All Fuels,5.58899
1983,Virginia,Residential carbon dioxide emissions,All Fuels,5.806241
1984,Virginia,Residential carbon dioxide emissions,All Fuels,7.374013
1985,Virginia,Residential carbon dioxide emissions,All Fuels,7.15944
1986,Virginia,Residential carbon dioxide emissions,All Fuels,7.427668
1987,Virginia,Residential carbon dioxide emissions,All Fuels,7.782017
1988,Virginia,Residential carbon dioxide emissions,All Fuels,8.271947
1989,Virginia,Residential carbon dioxide emissions,All Fuels,7.873481
1990,Virginia,Residential carbon dioxide emissions,All Fuels,6.477815
1991,Virginia,Residential carbon dioxide emissions,All Fuels,6.357397
1992,Virginia,Residential carbon dioxide emissions,All Fuels,6.935243
1993,Virginia,Residential carbon dioxide emissions,All Fuels,7.141497
1994,Virginia,Residential carbon dioxide emissions,All Fuels,7.067074
1995,Virginia,Residential carbon dioxide emissions,All Fuels,7.149258
1996,Virginia,Residential carbon dioxide emissions,All Fuels,8.078142
1997,Virginia,Residential carbon dioxide emissions,All Fuels,7.72895
1998,Virginia,Residential carbon dioxide emissions,All Fuels,7.079643
1999,Virginia,Residential carbon dioxide emissions,All Fuels,7.203079
2000,Virginia,Residential carbon dioxide emissions,All Fuels,8.249843
2001,Virginia,Residential carbon dioxide emissions,All Fuels,7.487173
2002,Virginia,Residential carbon dioxide emissions,All Fuels,7.290423
2003,Virginia,Residential carbon dioxide emissions,All Fuels,8.313143
2004,Virginia,Residential carbon dioxide emissions,All Fuels,8.390606
2005,Virginia,Residential carbon dioxide emissions,All Fuels,8.445092
2006,Virginia,Residential carbon dioxide emissions,All Fuels,6.986952
2007,Virginia,Residential carbon dioxide emissions,All Fuels,7.353854
2008,Virginia,Residential carbon dioxide emissions,All Fuels,6.974173
2009,Virginia,Residential carbon dioxide emissions,All Fuels,6.903546
2010,Virginia,Residential carbon dioxide emissions,All Fuels,7.149853
2011,Virginia,Residential carbon dioxide emissions,All Fuels,6.386724
2012,Virginia,Residential carbon dioxide emissions,All Fuels,5.431164
2013,Virginia,Residential carbon dioxide emissions,All Fuels,6.514022
2014,Virginia,Residential carbon dioxide emissions,All Fuels,6.992301
2015,Virginia,Residential carbon dioxide emissions,All Fuels,6.5075
2016,Virginia,Residential carbon dioxide emissions,All Fuels,5.72643
2017,Virginia,Residential carbon dioxide emissions,All Fuels,5.600189
2018,Virginia,Residential carbon dioxide emissions,All Fuels,6.613179
2019,Virginia,Residential carbon dioxide emissions,All Fuels,6.107621
2020,Virginia,Residential carbon dioxide emissions,All Fuels,5.761676
2021,Virginia,Residential carbon dioxide emissions,All Fuels,6.231054
1970,Washington,Total carbon dioxide emissions from all sectors,All Fuels,44.763398
1971,Washington,Total carbon dioxide emissions from all sectors,All Fuels,46.125536
1972,Washington,Total carbon dioxide emissions from all sectors,All Fuels,52.29958
1973,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1974,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1975,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1976,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1977,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1978,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1979,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1980,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1981,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1982,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1983,Washington,Total carbon dioxide emissions from all sectors,All Fuels,50.31149
1984,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1985,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1986,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1987,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1988,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1989,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1990,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1991,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1992,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1993,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1994,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1995,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1996,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1997,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1998,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1999,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2000,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2001,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2002,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2003,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2004,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2005,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2006,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2007,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2008,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2009,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2010,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2011,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2012,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2013,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2014,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2015,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2016,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2017,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2018,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2019,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2020,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
2021,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.027339625
1970,Washington,Electric Power carbon dioxide emissions,Petroleum,0.001725
1971,Washington,Electric Power carbon dioxide emissions,Petroleum,0.001425
1972,Washington,Electric Power carbon dioxide emissions,Petroleum,0.090184
1973,Washington,Electric Power carbon dioxide emissions,Petroleum,0.226283
1974,Washington,Electric Power carbon dioxide emissions,Petroleum,0.02595
1975,Washington,Electric Power carbon dioxide emissions,Petroleum,0.034751
1976,Washington,Electric Power carbon dioxide emissions,Petroleum,0.020032
1977,Washington,Electric Power carbon dioxide emissions,Petroleum,0.021988
1978,Washington,Electric Power carbon dioxide emissions,Petroleum,0.015235
1979,Washington,Electric Power carbon dioxide emissions,Petroleum,0.245964
1980,Washington,Electric Power carbon dioxide emissions,Petroleum,0.108156
1981,Washington,Electric Power carbon dioxide emissions,Petroleum,0.0163
1982,Washington,Electric Power carbon dioxide emissions,Petroleum,0.010135
1983,Washington,Electric Power carbon dioxide emissions,Petroleum,0.009765
1984,Washington,Electric Power carbon dioxide emissions,Petroleum,0.00747
1985,Washington,Electric Power carbon dioxide emissions,Petroleum,0.007174
1986,Washington,Electric Power carbon dioxide emissions,Petroleum,0.00881
1987,Washington,Electric Power carbon dioxide emissions,Petroleum,0.007771
1988,Washington,Electric Power carbon dioxide emissions,Petroleum,0.007103
1989,Washington,Electric Power carbon dioxide emissions,Petroleum,0.089005
1990,Washington,Electric Power carbon dioxide emissions,Petroleum,0.013466
1991,Washington,Electric Power carbon dioxide emissions,Petroleum,0.007474
1992,Washington,Electric Power carbon dioxide emissions,Petroleum,0.006589
1993,Washington,Electric Power carbon dioxide emissions,Petroleum,0.027442
1994,Washington,Electric Power carbon dioxide emissions,Petroleum,0.008357
1995,Washington,Electric Power carbon dioxide emissions,Petroleum,0.100729
1996,Washington,Electric Power carbon dioxide emissions,Petroleum,0.156492
1997,Washington,Electric Power carbon dioxide emissions,Petroleum,0.210111
1998,Washington,Electric Power carbon dioxide emissions,Petroleum,0.035943
1999,Washington,Electric Power carbon dioxide emissions,Petroleum,0.008801
2000,Washington,Electric Power carbon dioxide emissions,Petroleum,0.340602
2001,Washington,Electric Power carbon dioxide emissions,Petroleum,0.225304
2002,Washington,Electric Power carbon dioxide emissions,Petroleum,0.017096
2003,Washington,Electric Power carbon dioxide emissions,Petroleum,0.012996
2004,Washington,Electric Power carbon dioxide emissions,Petroleum,0.023326
2005,Washington,Electric Power carbon dioxide emissions,Petroleum,0.009037
2006,Washington,Electric Power carbon dioxide emissions,Petroleum,0.01707
2007,Washington,Electric Power carbon dioxide emissions,Petroleum,0.011732
2008,Washington,Electric Power carbon dioxide emissions,Petroleum,0.019454
2009,Washington,Electric Power carbon dioxide emissions,Petroleum,0.030487
2010,Washington,Electric Power carbon dioxide emissions,Petroleum,0.015659
2011,Washington,Electric Power carbon dioxide emissions,Petroleum,0.013271
2012,Washington,Electric Power carbon dioxide emissions,Petroleum,0.011492
2013,Washington,Electric Power carbon dioxide emissions,Petroleum,0.010533
2014,Washington,Electric Power carbon dioxide emissions,Petroleum,0.012239
2015,Washington,Electric Power carbon dioxide emissions,Petroleum,0.009045
2016,Washington,Electric Power carbon dioxide emissions,Petroleum,0.010078
2017,Washington,Electric Power carbon dioxide emissions,Petroleum,0.012005
2018,Washington,Electric Power carbon dioxide emissions,Petroleum,0.011047
2019,Washington,Electric Power carbon dioxide emissions,Petroleum,0.009638
2020,Washington,Electric Power carbon dioxide emissions,Petroleum,0.009638
2021,Washington,Electric Power carbon dioxide emissions,Petroleum,0.00949
1970,Washington,Residential carbon dioxide emissions,Petroleum,3.335425
1971,Washington,Residential carbon dioxide emissions,Petroleum,3.319259
1972,Washington,Residential carbon dioxide emissions,Petroleum,3.106122
1973,Washington,Residential carbon dioxide emissions,Petroleum,2.900674
1974,Washington,Residential carbon dioxide emissions,Petroleum,2.355695
1975,Washington,Residential carbon dioxide emissions,Petroleum,2.245196
1976,Washington,Residential carbon dioxide emissions,Petroleum,2.343378
1977,Washington,Residential carbon dioxide emissions,Petroleum,2.605476
1978,Washington,Residential carbon dioxide emissions,Petroleum,2.571743
1979,Washington,Residential carbon dioxide emissions,Petroleum,2.269467
1980,Washington,Residential carbon dioxide emissions,Petroleum,1.641529
1981,Washington,Residential carbon dioxide emissions,Petroleum,1.66666
1982,Washington,Residential carbon dioxide emissions,Petroleum,1.584021
1983,Washington,Residential carbon dioxide emissions,Petroleum,1.362336
1984,Washington,Residential carbon dioxide emissions,Petroleum,1.494612
1985,Washington,Residential carbon dioxide emissions,Petroleum,1.456056
1986,Washington,Residential carbon dioxide emissions,Petroleum,1.459302
1987,Washington,Residential carbon dioxide emissions,Petroleum,1.271907
1988,Washington,Residential carbon dioxide emissions,Petroleum,1.356127
1989,Washington,Residential carbon dioxide emissions,Petroleum,1.355069
1990,Washington,Residential carbon dioxide emissions,Petroleum,1.32001
1991,Washington,Residential carbon dioxide emissions,Petroleum,1.283119
1992,Washington,Residential carbon dioxide emissions,Petroleum,1.107247
1993,Washington,Residential carbon dioxide emissions,Petroleum,1.194083
1994,Washington,Residential carbon dioxide emissions,Petroleum,1.253007
1995,Washington,Residential carbon dioxide emissions,Petroleum,1.175418
1996,Washington,Residential carbon dioxide emissions,Petroleum,1.275686
1997,Washington,Residential carbon dioxide emissions,Petroleum,1.391102
1998,Washington,Residential carbon dioxide emissions,Petroleum,1.29645
1999,Washington,Residential carbon dioxide emissions,Petroleum,1.299308
2000,Washington,Residential carbon dioxide emissions,Petroleum,1.246486
2001,Washington,Residential carbon dioxide emissions,Petroleum,1.37118
2002,Washington,Residential carbon dioxide emissions,Petroleum,1.528088
2003,Washington,Residential carbon dioxide emissions,Petroleum,1.081235
2004,Washington,Residential carbon dioxide emissions,Petroleum,1.03064
2005,Washington,Residential carbon dioxide emissions,Petroleum,1.025177
2006,Washington,Residential carbon dioxide emissions,Petroleum,0.973106
2007,Washington,Residential carbon dioxide emissions,Petroleum,0.886778
2008,Washington,Residential carbon dioxide emissions,Petroleum,0.979985
2009,Washington,Residential carbon dioxide emissions,Petroleum,1.025256
2010,Washington,Residential carbon dioxide emissions,Petroleum,0.982761
2011,Washington,Residential carbon dioxide emissions,Petroleum,0.949621
2012,Washington,Residential carbon dioxide emissions,Petroleum,0.7085
2013,Washington,Residential carbon dioxide emissions,Petroleum,0.700697
2014,Washington,Residential carbon dioxide emissions,Petroleum,0.70564
2015,Washington,Residential carbon dioxide emissions,Petroleum,0.631901
2016,Washington,Residential carbon dioxide emissions,Petroleum,0.723481
2017,Washington,Residential carbon dioxide emissions,Petroleum,0.910933
2018,Washington,Residential carbon dioxide emissions,Petroleum,0.804879
2019,Washington,Residential carbon dioxide emissions,Petroleum,0.956066
2020,Washington,Residential carbon dioxide emissions,Petroleum,0.839228
2021,Washington,Residential carbon dioxide emissions,Petroleum,0.894326
1970,West Virginia,Electric Power carbon dioxide emissions,Coal,33.020972
1971,West Virginia,Electric Power carbon dioxide emissions,Coal,35.831666
1972,West Virginia,Electric Power carbon dioxide emissions,Coal,44.206204
1973,West Virginia,Electric Power carbon dioxide emissions,Coal,52.180411
1974,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1975,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1976,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1977,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1978,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1979,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1980,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1981,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1982,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1983,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1984,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1985,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1986,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1987,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1988,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1989,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1990,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1991,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1992,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1993,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1994,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1995,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1996,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1997,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1998,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1999,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2000,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2001,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2002,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2003,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2004,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2005,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2006,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2007,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2008,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2009,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2010,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2011,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2012,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2013,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2014,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2015,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2016,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2017,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2018,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2019,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
2020,West Virginia,Electric Power carbon dioxide emissions,Coal,49.125495
2021,West Virginia,Electric Power carbon dioxide emissions,Coal,53.027339625
1970,West Virginia,Electric Power carbon dioxide emissions,All Fuels,33.263495
1971,West Virginia,Electric Power carbon dioxide emissions,All Fuels,36.046679
1972,West Virginia,Electric Power carbon dioxide emissions,All Fuels,44.527092
1973,West Virginia,Electric Power carbon dioxide emissions,All Fuels,52.436952
1974,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1975,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1976,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1977,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1978,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1979,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1980,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1981,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1982,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1983,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1984,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1985,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1986,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1987,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1988,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1989,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1990,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1991,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1992,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1993,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1994,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1995,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1996,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1997,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1998,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1999,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2000,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2001,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2002,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2003,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2004,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2005,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2006,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2007,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2008,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2009,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2010,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2011,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2012,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2013,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2014,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2015,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2016,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2017,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2018,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2019,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
2020,West Virginia,Electric Power carbon dioxide emissions,All Fuels,50.422184
2021,West Virginia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1970,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,9.687048
1971,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,10.177964
1972,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,10.836722
1973,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,11.226733
1974,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,11.181748
1975,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,12.064656
1976,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,13.623093
1977,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,14.993578
1978,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,14.276905
1979,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,14.63363
1980,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,13.644075
1981,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,12.905083
1982,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,12.203891
1983,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,12.799071
1984,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,13.46877
1985,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,12.958147
1986,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,12.081115
1987,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,12.837463
1988,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,13.132721
1989,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,13.810365
1990,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,13.790516
1991,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,13.421813
1992,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,13.522993
1993,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,13.539996
1994,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,14.027028
1995,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,14.036024
1996,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,12.613532
1997,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,13.296283
1998,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,14.532351
1999,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,14.363837
2000,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,14.488165
2001,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,15.397619
2002,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,15.929094
2003,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,15.01449
2004,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,16.525022
2005,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,16.553042
2006,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,16.801151
2007,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,16.781687
2008,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,15.391711
2009,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,13.106371
2010,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,13.370674
2011,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,12.963157
2012,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,12.651684
2013,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,12.77668
2014,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,12.657379
2015,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,12.271299
2016,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,12.964782
2017,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,12.692227
2018,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,14.495423
2019,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,13.699351
2020,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,11.648514
2021,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,13.415672
1970,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.461735
1971,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.658261
1972,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.927838
1973,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.913988
1974,West Virginia,Commercial carbon dioxide emissions,All Fuels,2.1284
1975,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.882768
1976,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.619069
1977,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.664707
1978,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.862311
1979,West Virginia,Commercial carbon dioxide emissions,All Fuels,2.043128
1980,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.680027
1981,West Virginia,Commercial carbon dioxide emissions,All Fuels,2.001276
1982,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.714027
1983,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.872301
1984,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.869605
1985,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.598092
1986,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.643036
1987,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.602382
1988,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.913318
1989,West Virginia,Commercial carbon dioxide emissions,All Fuels,2.058134
1990,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.979825
1991,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.813465
1992,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.856231
1993,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.833705
